timestamp,sensor_00,sensor_01,sensor_02,sensor_03,sensor_04,sensor_05,sensor_06,sensor_07,sensor_08,sensor_09,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_16,sensor_17,sensor_18,sensor_19,sensor_20,sensor_21,sensor_22,sensor_23,sensor_24,sensor_25,sensor_26,sensor_27,sensor_28,sensor_29,sensor_30,sensor_31,sensor_32,sensor_33,sensor_34,sensor_35,sensor_36,sensor_37,sensor_38,sensor_39,sensor_40,sensor_41,sensor_42,sensor_43,sensor_44,sensor_45,sensor_46,sensor_47,sensor_48,sensor_49,sensor_51,machine_status,machine_status
2018-08-31 00:14:00,2.411760434497617,48.61692883975212,52.133389513645135,44.96943160013914,615.3259863593961,74.91915776029839,15.040870277480078,16.610964034011484,15.720754203342842,15.246268573344237,43.148553809917004,48.04728654595282,35.24030396934077,13.238922847095631,422.1232979580887,464.3985545246983,458.7952045610849,2.507394482807671,677.043436652763,405.6489848161717,894.2856139570342,543.9944779736777,1109.73123854165,614.4703897793563,712.9491361299066,814.0621592857169,564.6806908539501,809.740537570016,488.8186195519963,684.7286347679415,907.3583819687794,858.0800508243933,499.80150830432365,232.6027574322237,511.20301065167854,776.3595339161803,19.09592926858729,47.79637095914332,34.30323451068215,72.6426463981661,31.88674305062036,32.621049922396566,41.02208471345662,52.65469999311956,50.81805778332389,53.15658574650175,41.39805721142807,299.09960936209194,107.0191893201587,207.6546149407962,-0.004076407689217749,0
2018-08-31 00:15:00,2.4120993159398787,48.627518666742304,52.13105759403432,44.96964470048448,615.3659037930851,74.91138712496856,15.0354234239498,16.607216673192895,15.718704988356345,15.250232334266558,43.209939271286395,48.13995157822007,35.22874404917885,13.236655044075633,422.26908061590376,464.5356655175887,458.91589782119615,2.508701614019699,677.0480284765549,405.6468741678335,894.3486883846247,544.0624152877485,1109.5912387259102,614.6897903923171,713.6480779545194,814.9724671670085,565.2476307029743,810.241218828094,489.51599149699234,684.8255484633646,907.6491188260426,856.060053716361,500.0421985014766,233.07550975533482,511.62473060035603,776.2221795755269,18.99494155561417,47.90378814627234,34.33788721194131,72.84420552783611,31.930215211711698,32.64342052713437,41.057585002725126,52.49481390435546,50.542084904988094,53.100166170250965,41.40712373133714,298.5033463223001,106.60110092959275,207.5722763405926,-0.004276243643583213,0
2018-08-31 00:16:00,2.412421080322909,48.63790112673678,52.128735840756065,44.9698563831106,615.4190103875376,74.9024672273207,15.02998380901369,16.60368682044603,15.716776523392182,15.254028047489527,43.268827143833754,48.22995147516014,35.21863580492482,13.234480651864617,422.4087269616335,464.6669977593257,459.0297308998442,2.5099259417858897,677.0543305322419,405.64447961156293,894.3981289113312,544.1219066729244,1109.4489898840113,614.9016446728909,714.3200944239462,815.8626571309059,565.8024772977888,810.7210943046081,490.21114250695706,684.9246482709916,907.8411790020535,854.1498842565608,500.2685482521151,233.53935333527255,512.0378511640847,776.0877783035643,18.907150447596962,48.01025153592135,34.37488933747713,73.04941814774587,31.97535930480248,32.66752606775427,41.09854846293903,52.34328611798717,50.277763737500734,53.05940915499632,41.42194555510551,297.90328373876844,106.18357643719835,207.4884561442856,-0.004468201589866927,0
2018-08-31 00:17:00,2.412726046452464,48.64807533568646,52.12642394193654,44.970067510472525,615.4842586927731,74.89244798057867,15.024556013369091,16.600363328375256,15.714964957636264,15.257661270590217,43.32527051111153,48.31731351143428,35.20990296942931,13.232409451838402,422.5426164707754,464.792567330806,459.13684854966453,2.511068979830628,677.0618998650687,405.64174237109853,894.4354303413849,544.1736236595176,1109.3049191019327,615.1064676022493,714.9662187778861,816.7332956370255,566.3440159993344,811.1807434541613,490.90336528719064,685.0261152666812,907.9456161364659,852.343751669149,500.4814372337203,233.99422503791175,512.4421204322891,775.9563282079409,18.831744835201192,48.11573316702079,34.414156330868096,73.25763514597386,32.022071791794204,32.693282676919615,41.144609400565734,52.1997528269651,50.025305686606785,53.033857747709284,41.44216578920745,297.29994328840047,105.76686700673089,207.40325553010985,-0.004652445291954121,0
2018-08-31 00:18:00,2.413014531134521,48.658041074498385,52.12412162180797,44.9702788898188,615.5606568204654,74.88137994246995,15.01914423873519,16.597235570133407,15.713266588481233,15.261137415646935,43.37932206522947,48.40206519967626,35.202472438834356,13.230450501672113,422.6710956122085,464.9124502688565,459.237448202419,2.512132923007052,677.0703725432107,405.6386162345007,894.4619100503518,544.2181690505068,1109.1594038232465,615.3047337987392,715.5874586196011,817.5849399993683,566.8711869348222,811.6207381530743,491.5920476532468,685.1300504429728,907.9724094990962,850.6362081522909,500.68170113264847,234.44008516053458,512.8373248860618,775.827805660332,18.767947108553948,48.22020660615016,34.45560196858104,73.46823580745345,32.070251212400606,32.720607475003405,41.195409876343525,52.063870528249915,49.78489384813156,53.023038484869815,41.4674405909731,296.69385452706445,105.35121229915282,207.31677186118736,-0.004829135935300685,0
2018-08-31 00:19:00,2.413286849436292,48.66779870666616,52.121828632824894,44.970491275482864,615.6472653779282,74.8693139300255,15.013752334685938,16.594293414745632,15.711677839411552,15.264461756904064,43.43103419068703,48.48423447817761,35.196274007563545,13.228612105556257,422.79448118924205,465.0267685120254,459.33176591704057,2.513120471530849,677.0794503983316,405.63506575314784,894.4787322126314,544.2560857012008,1109.012777500211,615.4968808630807,716.1847939428988,818.4181373483768,567.3830761731754,812.0416420146031,492.2766617763782,685.2364889454251,907.9305665420551,849.022125818457,500.87013417201894,234.8769151257204,513.2232871889041,775.7021694898826,18.715017762685505,48.32364695460048,34.49913863083784,73.6806281844419,32.11979826506263,32.74941867611513,41.25060033542648,51.93531357559334,49.5566828824667,53.02646247173737,41.49743864835477,296.0855525845318,104.9368410958474,207.22909898140747,-0.0049984326690660314,0
2018-08-31 00:20:00,2.41354331492102,48.6773491063268,52.11954474954354,44.97070537109897,615.7431946839108,74.85630070583642,15.008383822550343,16.591527204020675,15.710195242545186,15.267639435896532,43.4804590303998,48.563849863173665,35.191240140251196,13.226901796297188,422.91306332116284,465.13567841568573,459.4200649686882,2.5140346879165314,677.0888899730571,405.6310646969492,894.4869284251351,544.2878640228247,1108.8653345242276,615.6833124070932,716.759175827262,819.233423857553,567.8789067253027,812.4440099480183,492.95675470250933,685.3454122486751,907.8282157745739,847.4966752564944,501.04749131189357,235.30471536665132,513.5998638756287,775.5793644847857,18.672258076131747,48.426030845978225,34.544677562682,73.89424931161548,32.1706158753527,32.77963568443792,41.309840159571976,51.8137721338012,49.34079901818425,53.043626517649095,41.531840715016685,295.4755760108312,104.52397181989917,207.14032744835225,-0.005160493032070712,0
2018-08-31 00:21:00,2.4137842398519687,48.686693595213754,52.11726976393521,44.97092183175814,615.8476022305034,74.842390723164,15.003041916882554,16.588927730853683,15.708815424944943,15.270675464775966,43.527648536360736,48.64094057069538,35.18730577534865,13.225326327254418,423.02710810710533,465.2393614021247,459.502626629253,2.5148788810695626,677.098493308957,405.62659472737124,894.4874152885639,544.3139484092331,1108.7173345409497,615.8644008021089,717.3115256645951,820.0313241831208,568.3580295197665,812.8283878993516,493.63193997618924,685.4567585566826,907.6726908594117,846.055305615141,501.2144901900182,235.7235033910171,513.9669430026431,775.4593243146694,18.639011317945887,48.5273364355013,34.592129124113804,74.10856528182748,32.22260925315848,32.811179181363904,41.37279814710165,51.69895046662837,49.13734017203596,53.07401431603445,41.570339191856675,294.8644647623398,104.11281297548632,207.05054471619167,-0.0053154732806372845,0
2018-08-31 00:22:00,2.414009935362991,48.69583388721534,52.11500348186101,44.97114126611413,615.9596903603378,74.82763391949275,14.997729544911007,16.586486218759273,15.707535097967906,15.273574728406265,43.572654507040255,48.715536612197006,35.18440815591516,13.223891672392996,423.13686000866477,465.3380163826343,459.57974276400404,2.515656512902587,677.1081002692506,405.6216442558496,894.4810094178142,544.3347427536605,1108.5690062385233,616.0404896783199,717.8427348058262,820.8123510746518,568.8199144715801,813.1953127248581,494.3018902258019,685.5704316717284,907.4706067473473,844.6937261105775,501.37181285730213,236.1333120109713,514.3244418076347,775.3419739680414,18.614662846551752,48.62754338206569,34.641403028517345,74.32307119684663,32.275685939798116,32.84397120391841,41.439152925794694,51.590565501893344,48.94637617416119,53.117097659204525,41.612637747567696,294.25275831741277,103.7035635217372,206.95983527907023,-0.005463528633737626,0
2018-08-31 00:23:00,2.414220711594527,48.70477203944857,52.112745720482664,44.97136423844535,616.0787041324455,74.81207954993513,14.992449364299379,16.58419430250152,15.706351049050854,15.276341985658098,43.61552861334379,48.787668867536965,35.182486683752124,13.222603033003177,423.24254398304464,465.4318536483436,459.65170993112315,2.516371123608787,677.1175821410835,405.61620746019094,894.4684402777931,544.3506151954558,1108.420550683422,616.2118962021548,718.3536645360907,821.5770051223512,569.2641417349172,813.5453121589421,494.9663305872096,685.6863085426377,907.2279285913801,843.4078888641907,501.5201073508241,236.53418772700476,514.6723044145039,775.2272317836532,18.598639389306868,48.72663282408586,34.69240856888914,74.53729100591832,32.32975584609629,32.8779352149593,41.50859330338716,51.48834562692438,48.767949088635014,53.17233767913108,41.65845097208935,293.6409939126386,103.29641319436489,206.86828078352804,-0.0056048134486301115,0
2018-08-31 00:24:00,2.414416877795045,48.71351040892732,52.110496306423386,44.971591270676186,616.2039293537027,74.79577605340258,14.987203779489482,16.582044009710472,15.705260135436818,15.278981870222903,43.656322414704704,48.857369138360085,35.18148279359153,13.221464849869934,423.34436739454713,465.52108997653295,459.71882472274683,2.5170262723647254,677.1268363044871,405.6102834357917,894.4503611778882,544.3619022142329,1108.2721442666555,616.3789131552429,718.845146304159,822.3257746130867,569.6903932084564,813.8789048469324,495.6250328606227,685.8042456735652,906.9500341142027,842.1939729807027,501.65998913797023,236.92618925410744,515.0104996097039,775.1150111417664,18.59040773121543,48.82458735003627,34.74505483160796,74.75077724372068,32.384731282340674,32.91299616562862,41.58081855993774,51.39202967537754,48.602073620583504,53.23918610641066,41.707504057830455,293.02970489193007,102.89154278589376,206.77596011687345,-0.005739481338264365,0
2018-08-31 00:25:00,2.4145987423888005,48.722051614045895,52.10825507452505,44.97182284435851,616.334690755866,74.77877094570489,14.981994956845178,16.580027743393227,15.704259279437238,15.281498891181567,43.69508736668462,48.92467018448553,35.18133984451785,13.220480819868673,423.4425217287877,465.6059447410342,459.7813801294944,2.517625490769508,677.1357817904234,405.6038754620605,894.4273587055362,544.3689121700556,1108.1239413133703,616.5418108355206,719.3179821457464,823.0591354725057,570.0984443440713,814.1966004200244,496.27781031036113,685.9240845497053,906.6417700406288,841.0483697811053,501.79204245794153,237.3093861791662,515.339018708453,775.0052218705601,18.589472992368876,48.92139096454627,34.79925089766915,74.9631106781903,32.44052698094117,32.94908055052067,41.65553868596948,51.301366073063264,48.448737602008784,53.31708654044526,41.75953250439758,292.4194191616296,102.48912439324087,206.68294947709,-0.0058676852401080655,0
2018-08-31 00:26:00,2.4147666130113823,48.73039850021854,52.10602186707568,44.972059402612906,616.4703503008287,74.76111073477027,14.976824838774592,16.57813826526276,15.703345464898277,15.283897433496508,43.73187482127926,48.989605745532586,35.1820030262005,13.219653916126541,423.5371841310545,465.68663685035455,459.83966274670763,2.518172246773949,677.1443555797775,405.5969903674252,894.3999608350556,544.3719283725487,1107.9760764007094,616.7008387984652,719.7729452518728,823.7775512748982,570.4881562949536,814.4988995952571,496.924513029747,686.0456562148966,906.307503150421,839.9676691092595,501.91682158096734,237.6838577391553,515.6578735232332,774.8977714139107,18.595376634283227,49.0170290508269,34.85490603145226,75.17389987774185,32.497060112527244,32.98611645601555,41.73247456999575,51.216112115905666,48.30790254923456,53.40547572458779,41.81428184327235,291.81065774565286,102.08932163973219,206.58932242876523,-0.005989577444666143,0
2018-08-31 00:27:00,2.414920796515027,48.73855410911631,52.10379653340273,44.972301352028175,616.6103055990038,74.74284085403335,14.97169515697394,16.576368679819755,15.702515734601059,15.286181758544396,43.766736020978264,49.052210549704256,35.18341927785178,13.218986411025686,423.62851878767543,465.7633823664955,459.893950670927,2.518669917227041,677.1525095197554,405.58963797882814,894.3686439108014,544.3712117486849,1107.8286664219859,616.8562274542442,720.2107806429308,824.481473305993,570.8594684274167,814.7862942878028,497.56502380401815,686.168785117715,905.9511664558298,838.9486466355165,502.03485200086413,238.0496917103077,515.9670944422537,774.7925657992606,18.607694303608866,49.11148833013799,34.9119298572046,75.38278070657773,32.5542502961415,33.024033602209535,41.81135813878164,51.13603335772034,48.17950428552681,53.50378482061876,41.87150737946689,291.20393343542213,101.69228987725678,206.4951499486358,-0.006105309590781031,0
2018-08-31 00:28:00,2.4150615989458992,48.74652165102732,52.101578929747426,44.97254906451673,616.753988427688,74.724005610742,14.9666074449086,16.574712419132858,15.701767188376696,15.288356004767627,43.79972208749962,49.11252031138628,35.18553721811411,13.218479901440276,423.7166781670379,465.83639268198056,459.9445119604576,2.5191217674793966,677.1602077546659,405.58183064374464,894.3338386725366,544.3670031679956,1107.6818124295094,617.0081895346864,720.632205916926,825.1713406667708,571.2123912111048,815.0592677263479,498.19925441319316,686.2932923268637,905.5763009616869,837.988252085188,502.1466315728556,238.40698339908835,516.2667286218854,774.6895104379985,18.62603359628251,49.20475681893607,34.97023252351164,75.58941575606029,32.61201960411861,33.06276337885573,41.89193245347002,51.06090308928793,48.06345362298581,53.611440677458326,41.93097394767312,290.5997495299692,101.29817637313616,206.40050046361125,-0.006215032633792534,0
2018-08-31 00:29:00,2.415189325495803,48.75430447993851,52.09936891935024,44.97280287912337,616.9008633379493,74.70464814651626,14.96156304962467,16.57316322827057,15.701096981758855,15.290424188492727,43.83088400600922,49.170571718998765,35.18830708432521,13.218135335695944,423.80180413497885,465.9058731531451,459.9916035550555,2.5195309367445002,677.1674245852043,405.5735828145517,894.2959354647826,544.3595254747463,1107.5356012836405,617.1569214423548,721.0379120467607,825.8475804087382,571.5469994947288,815.3182945650874,498.82714232449746,686.4189982030741,905.1860934236448,837.0835983241026,502.2526316056351,238.75583472641378,516.5568382942618,774.588510785504,18.65003180490065,49.296823784279766,35.029724856092365,75.79349371948199,32.670292562177416,33.10223887570936,41.9739517645092,50.99050189335086,47.95963709826245,53.727867089488356,41.99245568082423,289.99859866212694,100.90712048536746,206.3054398835439,-0.006318896791771244,0
2018-08-31 00:30:00,2.415304280430838,48.7619060709966,52.0971663726906,44.97306310378465,617.050426340056,74.68481040797359,14.956563142966004,16.571715151344815,15.700502325031584,15.292390204941881,43.860272605541205,49.226402414351966,35.1916806798207,13.217953041822035,423.8840289575856,465.97202210492134,460.03547056746066,2.5199004281369697,677.1741426846463,405.56491068659415,894.2552887499409,544.3489852689148,1107.3901071316147,617.3026044926083,721.4285642066742,826.5106076930307,571.8634261684255,815.5638409879942,499.4486477305104,686.5457246030237,904.7834104817672,836.2319512377779,502.35329791435464,239.09635339717346,516.8374991891133,774.4894728836109,18.679353695957104,49.38767969800915,35.09031849930724,75.9947287170074,32.728996145199176,33.14239490765306,42.057181528152746,50.92461726277644,47.8679177570378,53.85248604027547,42.05573578932133,289.4009617071926,100.51925382915199,206.21003163052842,-0.006417051474298391,0
